likes,no_of_comments,follower_count_at_t,image_path,hour_of_day,day_of_week_sin,day_of_week_cos,year,month,day
136017,1551,6496178,../Data/insta_data/6760.jpg,11,0.9749279121818236,-0.22252093395631434,4,4,15
97722,1217,6496178,../Data/insta_data/6761.jpg,11,0.7818314824680298,0.6234898018587336,4,4,14
107357,738,6496178,../Data/insta_data/6765.jpg,11,-0.433883739117558,-0.9009688679024191,4,4,10
120089,1030,6496178,../Data/insta_data/6768.jpg,11,0.7818314824680298,0.6234898018587336,4,4,7
291171,3291,6496178,../Data/insta_data/6770.jpg,11,-0.433883739117558,-0.9009688679024191,4,4,3
156250,1884,6496178,../Data/insta_data/6772.jpg,11,0.9749279121818236,-0.22252093395631434,4,4,1
134207,1149,6496178,../Data/insta_data/6773.jpg,11,-0.7818314824680299,0.6234898018587334,4,3,29
127289,956,6496178,../Data/insta_data/6774.jpg,11,-0.9749279121818236,-0.2225209339563146,4,3,28
168831,1286,6496178,../Data/insta_data/6775.jpg,12,-0.433883739117558,-0.9009688679024191,4,3,27
136432,634,6496178,../Data/insta_data/6776.jpg,12,0.9749279121818236,-0.22252093395631434,4,3,25
135306,898,6496178,../Data/insta_data/6777.jpg,11,0.0,1.0,4,3,23
201176,2063,6496178,../Data/insta_data/6778.jpg,11,-0.433883739117558,-0.9009688679024191,4,3,20
96072,743,6496178,../Data/insta_data/6779.jpg,12,0.43388373911755823,-0.900968867902419,4,3,19
115699,786,6496178,../Data/insta_data/6782.jpg,11,0.7818314824680298,0.6234898018587336,4,3,10
155747,2227,6496178,../Data/insta_data/6783.jpg,12,0.0,1.0,4,3,9
132922,1386,6496178,../Data/insta_data/6784.jpg,11,-0.7818314824680299,0.6234898018587334,4,3,8
109819,460,6496178,../Data/insta_data/6786.jpg,1,-0.9749279121818236,-0.2225209339563146,4,3,7
160043,1474,6496178,../Data/insta_data/6788.jpg,11,0.9749279121818236,-0.22252093395631434,4,3,4
128268,881,6496178,../Data/insta_data/6792.jpg,1,0.43388373911755823,-0.900968867902419,4,2,27
155438,1764,6496178,../Data/insta_data/6793.jpg,11,0.7818314824680298,0.6234898018587336,4,2,25
136101,1466,6496178,../Data/insta_data/6797.jpg,12,-0.433883739117558,-0.9009688679024191,4,2,21
107255,397,6496178,../Data/insta_data/6800.jpg,3,0.0,1.0,4,2,17
88734,402,6496178,../Data/insta_data/6801.jpg,15,-0.7818314824680299,0.6234898018587334,4,2,16
38910,405,6496178,../Data/insta_data/6802.jpg,10,-0.7818314824680299,0.6234898018587334,4,2,16
76670,473,6496178,../Data/insta_data/6804.jpg,11,-0.433883739117558,-0.9009688679024191,4,2,14
190861,1589,6496178,../Data/insta_data/6810.jpg,11,0.0,1.0,4,2,3
125819,1462,5706667,../Data/insta_data/6821.jpg,4,0.43388373911755823,-0.900968867902419,4,6,25
193309,538,5706667,../Data/insta_data/6828.jpg,10,0.7818314824680298,0.6234898018587336,4,6,9
158352,623,5706667,../Data/insta_data/6848.jpg,2,0.0,1.0,4,3,9
231968,1512,5706667,../Data/insta_data/6849.jpg,10,-0.9749279121818236,-0.2225209339563146,4,3,7
133819,393,5706667,../Data/insta_data/6858.jpg,16,-0.9749279121818236,-0.2225209339563146,4,1,18
155976,2115,5706667,../Data/insta_data/6864.jpg,9,0.9749279121818236,-0.22252093395631434,3,12,18
53590,101,5706667,../Data/insta_data/6867.jpg,15,0.43388373911755823,-0.900968867902419,3,12,12
73732,201,5706667,../Data/insta_data/6869.jpg,8,0.9749279121818236,-0.22252093395631434,3,12,11
140494,444,5706667,../Data/insta_data/6875.jpg,9,0.7818314824680298,0.6234898018587336,3,11,26
168682,450,5706667,../Data/insta_data/6877.jpg,7,0.7818314824680298,0.6234898018587336,3,11,5
87586,332,5706667,../Data/insta_data/6883.jpg,7,-0.9749279121818236,-0.2225209339563146,3,10,5
92499,238,5706667,../Data/insta_data/6884.jpg,12,0.43388373911755823,-0.900968867902419,3,9,26
36503,197,5706667,../Data/insta_data/6885.jpg,12,0.9749279121818236,-0.22252093395631434,3,9,25
32507,101,11822582,../Data/insta_data/6910.jpg,3,-0.7818314824680299,0.6234898018587334,4,7,12
21764,15,11822582,../Data/insta_data/6912.jpg,3,-0.7818314824680299,0.6234898018587334,4,7,12
100221,538,11822582,../Data/insta_data/6913.jpg,10,-0.9749279121818236,-0.2225209339563146,4,7,11
159857,836,11822582,../Data/insta_data/6914.jpg,10,-0.9749279121818236,-0.2225209339563146,4,7,11
25549,64,11822582,../Data/insta_data/6916.jpg,1,-0.9749279121818236,-0.2225209339563146,4,7,11
30834,67,11822582,../Data/insta_data/6918.jpg,1,-0.9749279121818236,-0.2225209339563146,4,7,11
38780,412,11822582,../Data/insta_data/6919.jpg,13,0.43388373911755823,-0.900968867902419,4,7,9
85031,96,11822582,../Data/insta_data/6922.jpg,9,0.43388373911755823,-0.900968867902419,4,7,9
22223,17,11822582,../Data/insta_data/6924.jpg,9,0.43388373911755823,-0.900968867902419,4,7,9
21163,13,11822582,../Data/insta_data/6925.jpg,9,0.43388373911755823,-0.900968867902419,4,7,9
17245,10,11822582,../Data/insta_data/6926.jpg,9,0.43388373911755823,-0.900968867902419,4,7,9
20667,18,11822582,../Data/insta_data/6927.jpg,9,0.43388373911755823,-0.900968867902419,4,7,9
64743,216,11822582,../Data/insta_data/6931.jpg,5,0.43388373911755823,-0.900968867902419,4,7,9
149789,767,11822582,../Data/insta_data/6932.jpg,5,0.43388373911755823,-0.900968867902419,4,7,9
136116,770,11822582,../Data/insta_data/6933.jpg,5,0.43388373911755823,-0.900968867902419,4,7,9
24962,54,11822582,../Data/insta_data/6934.jpg,3,0.43388373911755823,-0.900968867902419,4,7,9
28806,38,11822582,../Data/insta_data/6936.jpg,2,0.43388373911755823,-0.900968867902419,4,7,9
38189,90,11822582,../Data/insta_data/6937.jpg,15,0.9749279121818236,-0.22252093395631434,4,7,8
24195,21,11822582,../Data/insta_data/6939.jpg,15,0.9749279121818236,-0.22252093395631434,4,7,8
25663,30,11822582,../Data/insta_data/6943.jpg,9,0.9749279121818236,-0.22252093395631434,4,7,8
18562,84,11822582,../Data/insta_data/6944.jpg,9,0.9749279121818236,-0.22252093395631434,4,7,8
19322,12,11822582,../Data/insta_data/6945.jpg,9,0.9749279121818236,-0.22252093395631434,4,7,8
38779,157,11822582,../Data/insta_data/6954.jpg,7,0.9749279121818236,-0.22252093395631434,4,7,8
22887,34,11822582,../Data/insta_data/6955.jpg,7,0.9749279121818236,-0.22252093395631434,4,7,8
156864,1244,11822582,../Data/insta_data/6956.jpg,7,0.9749279121818236,-0.22252093395631434,4,7,8
68264,701,11822582,../Data/insta_data/6957.jpg,3,0.9749279121818236,-0.22252093395631434,4,7,8
80529,217,11822582,../Data/insta_data/6958.jpg,3,0.9749279121818236,-0.22252093395631434,4,7,8
105242,234,11822582,../Data/insta_data/6959.jpg,3,0.9749279121818236,-0.22252093395631434,4,7,8
23717,18,11822582,../Data/insta_data/6962.jpg,3,0.9749279121818236,-0.22252093395631434,4,7,8
62439,85,11822582,../Data/insta_data/6963.jpg,15,0.7818314824680298,0.6234898018587336,4,7,7
26589,34,11822582,../Data/insta_data/6965.jpg,15,0.7818314824680298,0.6234898018587336,4,7,7
26858,64,11822582,../Data/insta_data/6969.jpg,9,0.7818314824680298,0.6234898018587336,4,7,7
19764,19,11822582,../Data/insta_data/6970.jpg,9,0.7818314824680298,0.6234898018587336,4,7,7
20078,13,11822582,../Data/insta_data/6971.jpg,9,0.7818314824680298,0.6234898018587336,4,7,7
197802,1532,11822582,../Data/insta_data/6975.jpg,5,0.7818314824680298,0.6234898018587336,4,7,7
140462,755,11822582,../Data/insta_data/6976.jpg,5,0.7818314824680298,0.6234898018587336,4,7,7
40973,118,11822582,../Data/insta_data/6977.jpg,5,0.7818314824680298,0.6234898018587336,4,7,7
72637,66,11822582,../Data/insta_data/6978.jpg,3,0.7818314824680298,0.6234898018587336,4,7,7
111090,100,11822582,../Data/insta_data/6979.jpg,3,0.7818314824680298,0.6234898018587336,4,7,7
32399,20,11822582,../Data/insta_data/6980.jpg,3,0.7818314824680298,0.6234898018587336,4,7,7
49877,37,11822582,../Data/insta_data/6981.jpg,3,0.7818314824680298,0.6234898018587336,4,7,7
77120,83,11822582,../Data/insta_data/6982.jpg,3,0.7818314824680298,0.6234898018587336,4,7,7
38480,24,11822582,../Data/insta_data/6983.jpg,3,0.7818314824680298,0.6234898018587336,4,7,7
23301,56,11822582,../Data/insta_data/6984.jpg,3,0.7818314824680298,0.6234898018587336,4,7,7
27706,46,11822582,../Data/insta_data/6985.jpg,3,0.7818314824680298,0.6234898018587336,4,7,7
28841,23,11822582,../Data/insta_data/6986.jpg,3,0.7818314824680298,0.6234898018587336,4,7,7
37297,86,11822582,../Data/insta_data/6987.jpg,15,0.0,1.0,4,7,6
37846,79,11822582,../Data/insta_data/6989.jpg,15,0.0,1.0,4,7,6
36687,102,11822582,../Data/insta_data/6990.jpg,9,0.0,1.0,4,7,6
32369,65,11822582,../Data/insta_data/6991.jpg,9,0.0,1.0,4,7,6
38999,94,11822582,../Data/insta_data/6992.jpg,9,0.0,1.0,4,7,6
208675,1346,11822582,../Data/insta_data/6999.jpg,5,0.0,1.0,4,7,6
244066,2012,11822582,../Data/insta_data/7000.jpg,3,0.0,1.0,4,7,6
46714,157,11822582,../Data/insta_data/7001.jpg,3,0.0,1.0,4,7,6
59587,581,11822582,../Data/insta_data/7002.jpg,13,-0.9749279121818236,-0.2225209339563146,4,7,4
61177,1118,11822582,../Data/insta_data/7004.jpg,9,-0.433883739117558,-0.9009688679024191,4,7,3
86282,390,11822582,../Data/insta_data/7009.jpg,5,-0.433883739117558,-0.9009688679024191,4,7,3
110913,895,11822582,../Data/insta_data/7010.jpg,4,-0.433883739117558,-0.9009688679024191,4,7,3
274079,2424,11822582,../Data/insta_data/7011.jpg,4,-0.433883739117558,-0.9009688679024191,4,7,3
96493,267,11822582,../Data/insta_data/7012.jpg,4,-0.433883739117558,-0.9009688679024191,4,7,3
64222,1788,11822582,../Data/insta_data/7014.jpg,13,0.43388373911755823,-0.900968867902419,4,7,2
77215,1414,11822582,../Data/insta_data/7015.jpg,11,0.43388373911755823,-0.900968867902419,4,7,2
88538,920,11822582,../Data/insta_data/7017.jpg,5,0.43388373911755823,-0.900968867902419,4,7,2
18832,122,5740515,../Data/insta_data/7018.jpg,13,-0.9749279121818236,-0.2225209339563146,4,7,11
5951,53,5740515,../Data/insta_data/7022.jpg,0,-0.9749279121818236,-0.2225209339563146,4,7,4
6913,51,5740515,../Data/insta_data/7024.jpg,1,-0.433883739117558,-0.9009688679024191,4,7,3
13815,67,5740515,../Data/insta_data/7025.jpg,10,0.9749279121818236,-0.22252093395631434,4,7,1
4585,52,5740515,../Data/insta_data/7026.jpg,12,0.0,1.0,4,6,29
20978,127,5740515,../Data/insta_data/7027.jpg,1,0.0,1.0,4,6,29
6912,48,5740515,../Data/insta_data/7030.jpg,4,-0.433883739117558,-0.9009688679024191,4,6,26
16893,197,5740515,../Data/insta_data/7031.jpg,12,0.43388373911755823,-0.900968867902419,4,6,25
11764,104,5740515,../Data/insta_data/7034.jpg,1,0.9749279121818236,-0.22252093395631434,4,6,24
13438,155,5740515,../Data/insta_data/7036.jpg,0,-0.9749279121818236,-0.2225209339563146,4,6,20
12570,114,5740515,../Data/insta_data/7037.jpg,1,0.43388373911755823,-0.900968867902419,4,6,18
20630,150,5740515,../Data/insta_data/7038.jpg,9,0.9749279121818236,-0.22252093395631434,4,6,17
11798,57,5740515,../Data/insta_data/7040.jpg,10,-0.9749279121818236,-0.2225209339563146,4,6,13
38092,167,5740515,../Data/insta_data/7042.jpg,2,0.9749279121818236,-0.22252093395631434,4,6,10
94666,564,5740515,../Data/insta_data/7045.jpg,2,-0.7818314824680299,0.6234898018587334,4,6,7
17144,95,5740515,../Data/insta_data/7046.jpg,11,-0.433883739117558,-0.9009688679024191,4,6,5
16871,112,5740515,../Data/insta_data/7047.jpg,5,0.7818314824680298,0.6234898018587336,4,6,2
14254,115,5740515,../Data/insta_data/7048.jpg,7,0.0,1.0,4,6,1
13307,67,5740515,../Data/insta_data/7049.jpg,0,-0.433883739117558,-0.9009688679024191,4,5,29
12742,107,5740515,../Data/insta_data/7050.jpg,0,0.43388373911755823,-0.900968867902419,4,5,28
16300,339,5740515,../Data/insta_data/7051.jpg,4,0.9749279121818236,-0.22252093395631434,4,5,27
24884,119,5740515,../Data/insta_data/7052.jpg,1,0.0,1.0,4,5,25
62862,146,5740515,../Data/insta_data/7053.jpg,12,-0.7818314824680299,0.6234898018587334,4,5,24
29100,118,5740515,../Data/insta_data/7055.jpg,21,-0.433883739117558,-0.9009688679024191,4,5,22
47653,285,5740515,../Data/insta_data/7057.jpg,22,0.43388373911755823,-0.900968867902419,4,5,21
8305,113,5740515,../Data/insta_data/7059.jpg,5,0.7818314824680298,0.6234898018587336,4,5,19
35285,193,5740515,../Data/insta_data/7060.jpg,21,0.0,1.0,4,5,18
32260,170,5740515,../Data/insta_data/7061.jpg,22,-0.9749279121818236,-0.2225209339563146,4,5,16
6293,41,5740515,../Data/insta_data/7062.jpg,5,-0.9749279121818236,-0.2225209339563146,4,5,16
6388,59,5740515,../Data/insta_data/7064.jpg,14,0.9749279121818236,-0.22252093395631434,4,5,13
21462,190,5740515,../Data/insta_data/7065.jpg,5,0.7818314824680298,0.6234898018587336,4,5,12
12415,95,5740515,../Data/insta_data/7068.jpg,13,-0.9749279121818236,-0.2225209339563146,4,5,9
13532,105,5740515,../Data/insta_data/7069.jpg,12,-0.433883739117558,-0.9009688679024191,4,5,8
20785,79,5740515,../Data/insta_data/7074.jpg,6,0.43388373911755823,-0.900968867902419,4,5,7
51225,423,5740515,../Data/insta_data/7078.jpg,21,0.0,1.0,4,5,4
24819,209,5740515,../Data/insta_data/7080.jpg,3,0.0,1.0,4,5,4
39947,220,5740515,../Data/insta_data/7082.jpg,22,-0.9749279121818236,-0.2225209339563146,4,5,2
37991,397,5740515,../Data/insta_data/7084.jpg,3,-0.9749279121818236,-0.2225209339563146,4,5,2
24788,224,5740515,../Data/insta_data/7085.jpg,22,-0.433883739117558,-0.9009688679024191,4,5,1
25162,105,5740515,../Data/insta_data/7088.jpg,7,0.43388373911755823,-0.900968867902419,4,4,30
8612,92,5740515,../Data/insta_data/7091.jpg,5,0.7818314824680298,0.6234898018587336,4,4,28
5779,119,5740515,../Data/insta_data/7093.jpg,6,0.0,1.0,4,4,27
22588,157,5740515,../Data/insta_data/7101.jpg,2,-0.7818314824680299,0.6234898018587334,4,4,19
9381,117,5740515,../Data/insta_data/7103.jpg,12,0.0,1.0,4,4,13
25675,152,5740515,../Data/insta_data/7104.jpg,0,0.0,1.0,4,4,13
23346,48,5740515,../Data/insta_data/7107.jpg,2,0.43388373911755823,-0.900968867902419,4,4,9
16232,111,5740515,../Data/insta_data/7108.jpg,2,0.43388373911755823,-0.900968867902419,4,4,9
8679,75,5740515,../Data/insta_data/7109.jpg,0,0.9749279121818236,-0.22252093395631434,4,4,8
7920,86,5740515,../Data/insta_data/7110.jpg,12,0.7818314824680298,0.6234898018587336,4,4,7
31678,225,5740515,../Data/insta_data/7120.jpg,9,0.43388373911755823,-0.900968867902419,4,3,26
10441,93,5740515,../Data/insta_data/7121.jpg,9,0.7818314824680298,0.6234898018587336,4,3,24
31274,171,5740515,../Data/insta_data/7123.jpg,9,-0.7818314824680299,0.6234898018587334,4,3,22
22580,79,5740515,../Data/insta_data/7124.jpg,11,-0.433883739117558,-0.9009688679024191,4,3,20
68435,711,5740515,../Data/insta_data/7125.jpg,3,0.43388373911755823,-0.900968867902419,4,3,19
22675,81,6133188,../Data/insta_data/7126.jpg,13,-0.9749279121818236,-0.2225209339563146,4,7,11
24487,142,6133188,../Data/insta_data/7129.jpg,4,0.7818314824680298,0.6234898018587336,4,7,7
136984,389,6133188,../Data/insta_data/7130.jpg,9,-0.9749279121818236,-0.2225209339563146,4,7,4
150421,549,6133188,../Data/insta_data/7131.jpg,6,0.9749279121818236,-0.22252093395631434,4,7,1
46209,155,6133188,../Data/insta_data/7132.jpg,13,0.7818314824680298,0.6234898018587336,4,6,30
53355,265,6133188,../Data/insta_data/7134.jpg,9,0.0,1.0,4,6,22
29501,126,6133188,../Data/insta_data/7135.jpg,12,-0.433883739117558,-0.9009688679024191,4,6,19
42305,135,6133188,../Data/insta_data/7136.jpg,10,0.43388373911755823,-0.900968867902419,4,6,18
140730,659,6133188,../Data/insta_data/7137.jpg,17,0.0,1.0,4,6,8
54687,220,6133188,../Data/insta_data/7138.jpg,10,-0.7818314824680299,0.6234898018587334,4,6,7
41813,187,6133188,../Data/insta_data/7139.jpg,11,-0.433883739117558,-0.9009688679024191,4,6,5
30553,109,6133188,../Data/insta_data/7143.jpg,5,0.43388373911755823,-0.900968867902419,4,5,14
7443,33,6133188,../Data/insta_data/7144.jpg,5,0.0,1.0,4,5,11
35990,147,6133188,../Data/insta_data/7150.jpg,9,-0.7818314824680299,0.6234898018587334,4,4,19
74544,383,6133188,../Data/insta_data/7153.jpg,8,0.43388373911755823,-0.900968867902419,4,4,16
50464,170,6133188,../Data/insta_data/7156.jpg,5,-0.9749279121818236,-0.2225209339563146,4,4,4
132738,551,6133188,../Data/insta_data/7157.jpg,16,-0.9749279121818236,-0.2225209339563146,4,3,21
55506,99,6133188,../Data/insta_data/7160.jpg,4,-0.7818314824680299,0.6234898018587334,4,3,15
27901,161,6133188,../Data/insta_data/7163.jpg,13,-0.433883739117558,-0.9009688679024191,4,3,13
40524,91,6133188,../Data/insta_data/7164.jpg,6,-0.7818314824680299,0.6234898018587334,4,3,8
49166,246,6133188,../Data/insta_data/7165.jpg,10,0.43388373911755823,-0.900968867902419,4,3,5
27975,105,6133188,../Data/insta_data/7166.jpg,15,0.0,1.0,4,3,2
94741,558,6133188,../Data/insta_data/7168.jpg,15,-0.9749279121818236,-0.2225209339563146,4,2,29
49998,126,6133188,../Data/insta_data/7169.jpg,7,-0.433883739117558,-0.9009688679024191,4,2,28
200687,534,6133188,../Data/insta_data/7170.jpg,6,0.0,1.0,4,2,24
101852,418,6133188,../Data/insta_data/7171.jpg,14,-0.433883739117558,-0.9009688679024191,4,2,21
32039,130,6133188,../Data/insta_data/7172.jpg,3,0.0,1.0,4,2,17
31656,84,6133188,../Data/insta_data/7176.jpg,13,-0.7818314824680299,0.6234898018587334,4,2,9
76461,172,6133188,../Data/insta_data/7177.jpg,4,-0.7818314824680299,0.6234898018587334,4,2,9
78607,210,6133188,../Data/insta_data/7178.jpg,8,-0.9749279121818236,-0.2225209339563146,4,2,8
36754,100,6133188,../Data/insta_data/7179.jpg,8,0.43388373911755823,-0.900968867902419,4,2,6
39202,126,6133188,../Data/insta_data/7180.jpg,0,0.43388373911755823,-0.900968867902419,4,2,6
58555,208,6133188,../Data/insta_data/7181.jpg,12,-0.433883739117558,-0.9009688679024191,4,1,31
16267,111,6133188,../Data/insta_data/7183.jpg,14,0.7818314824680298,0.6234898018587336,4,1,28
45916,140,6133188,../Data/insta_data/7185.jpg,3,-0.433883739117558,-0.9009688679024191,4,1,24
80656,534,6133188,../Data/insta_data/7186.jpg,10,0.43388373911755823,-0.900968867902419,4,1,23
35733,132,6133188,../Data/insta_data/7187.jpg,1,0.43388373911755823,-0.900968867902419,4,1,23
72141,267,6133188,../Data/insta_data/7188.jpg,11,0.9749279121818236,-0.22252093395631434,4,1,22
131005,329,6133188,../Data/insta_data/7189.jpg,5,0.7818314824680298,0.6234898018587336,4,1,14
136986,391,6133188,../Data/insta_data/7190.jpg,6,-0.7818314824680299,0.6234898018587334,4,1,12
56256,102,6133188,../Data/insta_data/7193.jpg,18,0.7818314824680298,0.6234898018587336,3,12,31
32999,294,6133188,../Data/insta_data/7198.jpg,5,0.9749279121818236,-0.22252093395631434,3,12,18
26798,126,6133188,../Data/insta_data/7200.jpg,8,0.0,1.0,3,12,16
112633,285,6133188,../Data/insta_data/7203.jpg,9,-0.433883739117558,-0.9009688679024191,3,12,13
44994,203,6133188,../Data/insta_data/7204.jpg,8,0.43388373911755823,-0.900968867902419,3,12,12
81605,450,6133188,../Data/insta_data/7207.jpg,8,-0.9749279121818236,-0.2225209339563146,3,12,7
145216,566,6133188,../Data/insta_data/7213.jpg,12,0.0,1.0,3,11,25
139101,383,6133188,../Data/insta_data/7214.jpg,7,0.43388373911755823,-0.900968867902419,3,11,21
116176,205,6133188,../Data/insta_data/7217.jpg,10,-0.7818314824680299,0.6234898018587334,3,11,17
57111,130,6133188,../Data/insta_data/7218.jpg,14,-0.433883739117558,-0.9009688679024191,3,11,15
33421,93,6133188,../Data/insta_data/7219.jpg,4,0.43388373911755823,-0.900968867902419,3,11,14
95652,170,6133188,../Data/insta_data/7220.jpg,7,0.9749279121818236,-0.22252093395631434,3,11,13
84821,354,6133188,../Data/insta_data/7221.jpg,2,0.7818314824680298,0.6234898018587336,3,11,12
64337,319,6133188,../Data/insta_data/7231.jpg,14,-0.433883739117558,-0.9009688679024191,3,10,18
62946,342,6133188,../Data/insta_data/7232.jpg,10,0.43388373911755823,-0.900968867902419,3,10,17
2522,45,6149911,../Data/insta_data/7234.jpg,3,0.43388373911755823,-0.900968867902419,4,7,9
33797,224,6149911,../Data/insta_data/7235.jpg,1,0.43388373911755823,-0.900968867902419,4,7,9
36524,215,6149911,../Data/insta_data/7236.jpg,13,0.9749279121818236,-0.22252093395631434,4,7,8
3720,79,6149911,../Data/insta_data/7237.jpg,1,0.9749279121818236,-0.22252093395631434,4,7,8
4312,47,6149911,../Data/insta_data/7239.jpg,10,-0.9749279121818236,-0.2225209339563146,4,7,4
12999,117,6149911,../Data/insta_data/7241.jpg,7,-0.433883739117558,-0.9009688679024191,4,7,3
17662,153,6149911,../Data/insta_data/7242.jpg,5,0.9749279121818236,-0.22252093395631434,4,7,1
13351,121,6149911,../Data/insta_data/7243.jpg,1,0.7818314824680298,0.6234898018587336,4,6,30
225489,2243,4993192,../Data/insta_data/7245.jpg,8,-0.7818314824680299,0.6234898018587334,4,7,12
274363,1571,4993192,../Data/insta_data/7246.jpg,9,-0.9749279121818236,-0.2225209339563146,4,7,11
205951,2158,4993192,../Data/insta_data/7247.jpg,9,-0.433883739117558,-0.9009688679024191,4,7,10
197324,2036,4993192,../Data/insta_data/7248.jpg,7,0.9749279121818236,-0.22252093395631434,4,7,8
186517,1350,4993192,../Data/insta_data/7249.jpg,8,0.7818314824680298,0.6234898018587336,4,7,7
352961,5793,4993192,../Data/insta_data/7251.jpg,9,-0.433883739117558,-0.9009688679024191,4,7,3
327612,4589,4993192,../Data/insta_data/7255.jpg,4,-0.7818314824680299,0.6234898018587334,4,6,28
289553,3162,4993192,../Data/insta_data/7258.jpg,11,0.7818314824680298,0.6234898018587336,4,6,23
275355,1321,4993192,../Data/insta_data/7259.jpg,7,0.0,1.0,4,6,22
219392,1623,4993192,../Data/insta_data/7266.jpg,10,-0.7818314824680299,0.6234898018587334,4,6,14
235620,1416,4993192,../Data/insta_data/7267.jpg,7,-0.7818314824680299,0.6234898018587334,4,6,14
284118,2596,4993192,../Data/insta_data/7268.jpg,1,-0.7818314824680299,0.6234898018587334,4,6,14
291719,3171,4993192,../Data/insta_data/7269.jpg,12,-0.9749279121818236,-0.2225209339563146,4,6,13
278524,2215,4993192,../Data/insta_data/7270.jpg,4,-0.9749279121818236,-0.2225209339563146,4,6,13
313468,2730,4993192,../Data/insta_data/7271.jpg,4,-0.9749279121818236,-0.2225209339563146,4,6,13
300060,3312,4993192,../Data/insta_data/7272.jpg,1,-0.9749279121818236,-0.2225209339563146,4,6,13
264899,3048,4993192,../Data/insta_data/7274.jpg,10,0.9749279121818236,-0.22252093395631434,4,6,10
289799,2033,4993192,../Data/insta_data/7281.jpg,2,-0.7818314824680299,0.6234898018587334,4,6,7
269116,3746,4993192,../Data/insta_data/7282.jpg,11,-0.9749279121818236,-0.2225209339563146,4,6,6
331975,5523,4993192,../Data/insta_data/7287.jpg,5,0.43388373911755823,-0.900968867902419,4,6,4
365766,4883,4993192,../Data/insta_data/7289.jpg,7,0.9749279121818236,-0.22252093395631434,4,6,3
282203,3124,4993192,../Data/insta_data/7293.jpg,13,0.0,1.0,4,6,1
258131,2326,4993192,../Data/insta_data/7294.jpg,1,0.0,1.0,4,6,1
321652,4877,4993192,../Data/insta_data/7298.jpg,11,-0.433883739117558,-0.9009688679024191,4,5,29
352615,2277,4993192,../Data/insta_data/7300.jpg,4,0.43388373911755823,-0.900968867902419,4,5,28
378944,3005,4993192,../Data/insta_data/7303.jpg,2,-0.7818314824680299,0.6234898018587334,4,5,24
290557,3415,4993192,../Data/insta_data/7315.jpg,13,0.9749279121818236,-0.22252093395631434,4,5,13
292899,4816,4993192,../Data/insta_data/7319.jpg,12,-0.7818314824680299,0.6234898018587334,4,5,10
422336,5072,4993192,../Data/insta_data/7323.jpg,10,-0.433883739117558,-0.9009688679024191,4,5,8
309257,5098,4993192,../Data/insta_data/7326.jpg,11,0.7818314824680298,0.6234898018587336,4,5,5
210647,3567,4993192,../Data/insta_data/7334.jpg,11,-0.9749279121818236,-0.2225209339563146,4,5,2
550060,3470,4993192,../Data/insta_data/7345.jpg,2,0.0,1.0,4,4,27
445497,4800,4993192,../Data/insta_data/7346.jpg,1,-0.7818314824680299,0.6234898018587334,4,4,26
387135,3537,4993192,../Data/insta_data/7347.jpg,10,-0.9749279121818236,-0.2225209339563146,4,4,25
357791,2473,4993192,../Data/insta_data/7348.jpg,0,-0.9749279121818236,-0.2225209339563146,4,4,25
415395,2548,4993192,../Data/insta_data/7349.jpg,8,-0.433883739117558,-0.9009688679024191,4,4,24
146011,216,5703648,../Data/insta_data/7352.jpg,9,0.43388373911755823,-0.900968867902419,4,7,9
134335,199,5703648,../Data/insta_data/7354.jpg,9,0.43388373911755823,-0.900968867902419,4,7,2
152332,305,5703648,../Data/insta_data/7356.jpg,3,0.9749279121818236,-0.22252093395631434,4,7,1
213840,375,5703648,../Data/insta_data/7361.jpg,8,-0.433883739117558,-0.9009688679024191,4,6,26
237179,5055,5703648,../Data/insta_data/7362.jpg,3,-0.433883739117558,-0.9009688679024191,4,6,26
187617,369,5703648,../Data/insta_data/7363.jpg,9,0.43388373911755823,-0.900968867902419,4,6,25
165585,204,5703648,../Data/insta_data/7371.jpg,9,0.43388373911755823,-0.900968867902419,4,6,18
147046,464,5703648,../Data/insta_data/7375.jpg,9,0.0,1.0,4,6,15
286467,664,5703648,../Data/insta_data/7377.jpg,1,-0.9749279121818236,-0.2225209339563146,4,6,13
168749,205,5703648,../Data/insta_data/7379.jpg,9,0.43388373911755823,-0.900968867902419,4,6,11
216536,222,5703648,../Data/insta_data/7385.jpg,2,-0.433883739117558,-0.9009688679024191,4,6,5
168369,303,5703648,../Data/insta_data/7386.jpg,9,0.43388373911755823,-0.900968867902419,4,6,4
186174,272,5703648,../Data/insta_data/7389.jpg,9,0.43388373911755823,-0.900968867902419,4,5,28
197874,196,5703648,../Data/insta_data/7394.jpg,9,0.7818314824680298,0.6234898018587336,4,5,26
178704,276,5703648,../Data/insta_data/7395.jpg,6,0.7818314824680298,0.6234898018587336,4,5,26
202634,409,5703648,../Data/insta_data/7400.jpg,9,-0.433883739117558,-0.9009688679024191,4,5,15
199070,255,5703648,../Data/insta_data/7402.jpg,9,0.43388373911755823,-0.900968867902419,4,5,14
480195,603,5703648,../Data/insta_data/7409.jpg,9,-0.433883739117558,-0.9009688679024191,4,5,8
181406,241,5703648,../Data/insta_data/7411.jpg,9,0.43388373911755823,-0.900968867902419,4,5,7
201140,371,5703648,../Data/insta_data/7416.jpg,9,0.9749279121818236,-0.22252093395631434,4,4,29
